Municipality ID,Municipality,Year,GINI,Income Rate
20184,San Juan Bautista Tuxtepec,2010,0.43435201048851013,0.10324700176715851
20184,San Juan Bautista Tuxtepec,2015,0.4402430057525635,0.14317700266838074
20185,San Juan Cacahuatepec,2010,0.5351740121841431,0.08888699859380722
20185,San Juan Cacahuatepec,2015,0.49251800775527954,0.10160399973392487
20186,San Juan Cieneguilla,2010,0.4539079964160919,0.11202900111675262
20186,San Juan Cieneguilla,2015,0.36584100127220154,0.15016700327396393
20187,San Juan Coatzóspam,2010,0.38830599188804626,
20187,San Juan Coatzóspam,2015,0.37045198678970337,0.23536400496959686
20188,San Juan Colorado,2010,0.47307801246643066,0.09364499896764755
20188,San Juan Colorado,2015,0.4336319863796234,0.10607700049877167
20189,San Juan Comaltepec,2010,0.3798780143260956,
20189,San Juan Comaltepec,2015,0.381740003824234,0.10682599991559982
20190,San Juan Cotzocón,2010,0.45634400844573975,0.09206199645996094
20190,San Juan Cotzocón,2015,0.3955239951610565,0.14653800427913666
20191,San Juan Chicomezúchil,2010,0.3856180012226105,0.08967000246047974
20191,San Juan Chicomezúchil,2015,0.3249860107898712,0.20832300186157227
20192,San Juan Chilateca,2010,0.4985109865665436,0.09200099855661392
20192,San Juan Chilateca,2015,0.40840500593185425,0.14683300256729126
20193,San Juan del Estado,2010,0.3646939992904663,0.15571899712085724
20193,San Juan del Estado,2015,0.39477598667144775,0.1507669985294342
20194,San Juan del Río,2010,0.4187699854373932,0.18646299839019775
20194,San Juan del Río,2015,0.33849599957466125,0.21255099773406982
20195,San Juan Diuxi,2010,0.3754180073738098,0.1722950041294098
20195,San Juan Diuxi,2015,0.36178499460220337,0.20510399341583252
20196,San Juan Evangelista Analco,2010,0.43642500042915344,0.16636399924755096
20196,San Juan Evangelista Analco,2015,0.36525699496269226,0.1780800074338913
20197,San Juan Guelavía,2010,0.3862740099430084,0.134676992893219
20197,San Juan Guelavía,2015,0.42218300700187683,0.16349899768829346
20198,San Juan Guichicovi,2010,0.42320001125335693,0.08505299687385559
20198,San Juan Guichicovi,2015,0.37212899327278137,0.1592330038547516
20199,San Juan Ihualtepec,2010,0.3999600112438202,0.11340100318193436
20199,San Juan Ihualtepec,2015,0.3535749912261963,
20200,San Juan Juquila Mixes,2010,0.39500901103019714,0.11224699765443802
20200,San Juan Juquila Mixes,2015,0.394212007522583,0.10101799666881561
20201,San Juan Juquila Vijanos,2010,0.3431130051612854,0.20036299526691437
20201,San Juan Juquila Vijanos,2015,0.34218400716781616,0.2523680031299591
20202,San Juan Lachao,2010,0.401762992143631,0.09981399774551392
20202,San Juan Lachao,2015,0.3521150052547455,0.14835099875926971
20203,San Juan Lachigalla,2010,0.4009549915790558,
20203,San Juan Lachigalla,2015,0.3592180013656616,0.1731719970703125
20204,San Juan Lajarcia,2010,0.4172149896621704,
20204,San Juan Lajarcia,2015,0.3566589951515198,0.24248699843883514
20205,San Juan Lalana,2010,0.39567500352859497,0.06745299696922302
20205,San Juan Lalana,2015,0.3887929916381836,0.12134099751710892
20206,San Juan de los Cués,2010,0.48974499106407166,0.09503299742937088
20206,San Juan de los Cués,2015,0.4012329876422882,0.12817500531673431
20207,San Juan Mazatlán,2010,0.3799690008163452,0.16595099866390228
20207,San Juan Mazatlán,2015,0.38533899188041687,0.14024600386619568
20208,San Juan Mixtepec,2010,0.44644901156425476,0.11277300119400024
20208,San Juan Mixtepec,2015,0.37943899631500244,0.17483900487422943
20209,San Juan Mixtepec,2010,0.3337700068950653,0.09082499891519547
20209,San Juan Mixtepec,2015,0.3574419915676117,0.24203500151634216
20210,San Juan Ñumí,2010,0.3958899974822998,0.18333099782466888
20210,San Juan Ñumí,2015,0.3755219876766205,0.1494790017604828
20211,San Juan Ozolotepec,2010,0.3770189881324768,0.17108400166034698
20211,San Juan Ozolotepec,2015,0.436271995306015,0.0820700004696846
20212,San Juan Petlapa,2010,0.3691389858722687,
20212,San Juan Petlapa,2015,0.36838799715042114,
20213,San Juan Quiahije,2010,0.41047000885009766,0.1750050038099289
20213,San Juan Quiahije,2015,0.36864399909973145,0.20300400257110596
20214,San Juan Quiotepec,2010,0.40500199794769287,0.13890500366687775
20214,San Juan Quiotepec,2015,0.38144800066947937,0.17751799523830414
20215,San Juan Sayultepec,2010,0.47168898582458496,0.12885500490665436
20215,San Juan Sayultepec,2015,0.3738810122013092,0.1757429987192154
20216,San Juan Tabaá,2010,0.4113079905509949,0.18974100053310394
20216,San Juan Tabaá,2015,0.3286289870738983,0.21579399704933167
20217,San Juan Tamazola,2010,0.357479989528656,
20217,San Juan Tamazola,2015,0.37515100836753845,0.1332399994134903
20218,San Juan Teita,2010,0.36240899562835693,
20218,San Juan Teita,2015,0.3722530007362366,
20219,San Juan Teitipac,2010,0.4003550112247467,0.1501539945602417
20219,San Juan Teitipac,2015,0.3831999897956848,0.14817899465560913
20220,San Juan Tepeuxila,2010,0.41075700521469116,0.12557099759578705
20220,San Juan Tepeuxila,2015,0.37164199352264404,0.12799599766731262
20221,San Juan Teposcolula,2010,0.4696440100669861,0.09177400171756744
20221,San Juan Teposcolula,2015,0.36462700366973877,0.14878299832344055
20222,San Juan Yaeé,2010,0.3800710141658783,0.14737600088119507
20222,San Juan Yaeé,2015,0.36333799362182617,0.18469999730587006
20223,San Juan Yatzona,2010,0.36188599467277527,0.1819709986448288
20223,San Juan Yatzona,2015,0.3549090027809143,0.23180299997329712
20224,San Juan Yucuita,2010,0.526013970375061,0.05108899995684624
20224,San Juan Yucuita,2015,0.3912140130996704,0.14213000237941742
20225,San Lorenzo,2010,0.41091299057006836,0.21062299609184265
20225,San Lorenzo,2015,0.35703200101852417,0.12870100140571594
20226,San Lorenzo Albarradas,2010,0.4109179973602295,0.10058099776506424
20226,San Lorenzo Albarradas,2015,0.36310601234436035,0.17845599353313446
20227,San Lorenzo Cacaotepec,2010,0.4138979911804199,0.1255279928445816
20227,San Lorenzo Cacaotepec,2015,0.41297200322151184,0.1672469973564148
20228,San Lorenzo Cuaunecuiltitla,2010,0.3742560148239136,
20228,San Lorenzo Cuaunecuiltitla,2015,0.3634989857673645,
20229,San Lorenzo Texmelúcan,2010,0.3439429998397827,
20229,San Lorenzo Texmelúcan,2015,0.3907240033149719,0.07932399958372116
20230,San Lorenzo Victoria,2010,0.4409160017967224,0.16144199669361115
20230,San Lorenzo Victoria,2015,0.35188499093055725,0.1940460056066513
20231,San Lucas Camotlán,2010,0.4094580113887787,
20231,San Lucas Camotlán,2015,0.496849000453949,0.09369499981403351
20232,San Lucas Ojitlán,2010,0.427731990814209,0.10691100358963013
20232,San Lucas Ojitlán,2015,0.41233599185943604,0.0982770025730133
20233,San Lucas Quiaviní,2010,0.4359990060329437,0.12755200266838074
20233,San Lucas Quiaviní,2015,0.3611699938774109,0.10457099974155426
20234,San Lucas Zoquiápam,2010,0.3868730068206787,0.09770099818706512
20234,San Lucas Zoquiápam,2015,0.36872100830078125,0.13517799973487854
20235,San Luis Amatlán,2010,0.4077869951725006,0.16670100390911102
20235,San Luis Amatlán,2015,0.36305201053619385,0.18303599953651428
20236,San Marcial Ozolotepec,2010,0.36337700486183167,0.1579740047454834
20236,San Marcial Ozolotepec,2015,0.3895449936389923,
20237,San Marcos Arteaga,2010,0.5123299956321716,0.11045800149440765
20237,San Marcos Arteaga,2015,0.36247700452804565,0.17828699946403503
20238,San Martín de los Cansecos,2010,0.4123319983482361,0.1708890050649643
20238,San Martín de los Cansecos,2015,0.3630639910697937,0.1751209944486618
20239,San Martín Huamelúlpam,2010,0.44619399309158325,
20239,San Martín Huamelúlpam,2015,0.38888299465179443,0.20038199424743652
20240,San Martín Itunyoso,2010,0.4027250111103058,
20240,San Martín Itunyoso,2015,0.4228709936141968,
20241,San Martín Lachilá,2010,0.4429500102996826,0.1000170037150383
20241,San Martín Lachilá,2015,0.36429598927497864,0.20518499612808228
20242,San Martín Peras,2010,0.44839799404144287,0.11833400279283524
20242,San Martín Peras,2015,0.49216899275779724,0.055091001093387604
20243,San Martín Tilcajete,2010,0.4936409890651703,0.10279499739408493
20243,San Martín Tilcajete,2015,0.3571999967098236,0.14777599275112152
20244,San Martín Toxpalan,2010,0.5023450255393982,0.09126199781894684
20244,San Martín Toxpalan,2015,0.4456619918346405,0.12053799629211426
20245,San Martín Zacatepec,2010,0.4398129880428314,0.12330599874258041
20245,San Martín Zacatepec,2015,0.37193799018859863,0.1976580023765564
20246,San Mateo Cajonos,2010,0.41631999611854553,
20246,San Mateo Cajonos,2015,0.38144001364707947,0.16209399700164795
20247,Capulálpam de Méndez,2010,0.5257189869880676,0.09588100016117096
20247,Capulálpam de Méndez,2015,0.382407009601593,0.16028499603271484
20248,San Mateo del Mar,2010,0.4230180084705353,0.12825199961662292
20248,San Mateo del Mar,2015,0.38727501034736633,0.15052099525928497
20249,San Mateo Yoloxochitlán,2010,0.4592750072479248,0.09473499655723572
20249,San Mateo Yoloxochitlán,2015,0.4425309896469116,0.10124500095844269
20250,San Mateo Etlatongo,2010,0.4375549852848053,0.09519399702548981
20250,San Mateo Etlatongo,2015,0.3577989935874939,0.1219319999217987
20251,San Mateo Nejápam,2010,0.38564199209213257,
20251,San Mateo Nejápam,2015,0.353767991065979,
20252,San Mateo Peñasco,2010,0.4527930021286011,0.12806999683380127
20252,San Mateo Peñasco,2015,0.3662770092487335,0.13824500143527985
20253,San Mateo Piñas,2010,0.38690799474716187,0.08384200185537338
20253,San Mateo Piñas,2015,0.36913400888442993,0.14737999439239502
20254,San Mateo Río Hondo,2010,0.4423080086708069,0.11099100112915039
20254,San Mateo Río Hondo,2015,0.37643399834632874,0.13828499615192413
20255,San Mateo Sindihui,2010,0.39452001452445984,0.15335899591445923
20255,San Mateo Sindihui,2015,0.3540929853916168,0.17074300348758698
20256,San Mateo Tlapiltepec,2010,0.39441800117492676,
20256,San Mateo Tlapiltepec,2015,0.3634350001811981,0.1928659975528717
20257,San Melchor Betaza,2010,0.39792400598526,
20257,San Melchor Betaza,2015,0.3575949966907501,0.2492630034685135
20258,San Miguel Achiutla,2010,0.4342789947986603,0.12331800162792206
20258,San Miguel Achiutla,2015,0.38487398624420166,0.10108499974012375
20259,San Miguel Ahuehuetitlán,2010,0.39458298683166504,0.22621700167655945
20259,San Miguel Ahuehuetitlán,2015,0.40285399556159973,0.13851499557495117
20260,San Miguel Aloápam,2010,0.40529000759124756,
20260,San Miguel Aloápam,2015,0.339603990316391,0.11848799884319305
20261,San Miguel Amatitlán,2010,0.3665280044078827,0.2231840044260025
20261,San Miguel Amatitlán,2015,0.344992995262146,0.1911820024251938
20262,San Miguel Amatlán,2010,0.4671579897403717,0.15235300362110138
20262,San Miguel Amatlán,2015,0.350585013628006,0.20825999975204468
20263,San Miguel Coatlán,2010,0.41116300225257874,0.15852199494838715
20263,San Miguel Coatlán,2015,0.34950101375579834,0.17530299723148346
20264,San Miguel Chicahua,2010,0.37144899368286133,0.07993300259113312
20264,San Miguel Chicahua,2015,0.35333600640296936,0.10198599845170975
20265,San Miguel Chimalapa,2010,0.4307970106601715,0.06181599944829941
20265,San Miguel Chimalapa,2015,0.36494898796081543,0.13637399673461914
20266,San Miguel del Puerto,2010,0.42197200655937195,0.08989500254392624
20266,San Miguel del Puerto,2015,0.3782700002193451,0.17041799426078796
20267,San Miguel del Río,2010,0.437855988740921,0.19856399297714233
20267,San Miguel del Río,2015,0.356128990650177,0.14204899966716766
20268,San Miguel Ejutla,2010,0.43695300817489624,0.13429699838161469
20268,San Miguel Ejutla,2015,0.3604249954223633,0.14167800545692444
20269,San Miguel el Grande,2010,0.5362859964370728,0.0825980007648468
20269,San Miguel el Grande,2015,0.4153189957141876,0.14042000472545624
20270,San Miguel Huautla,2010,0.3528769910335541,0.23534099757671356
20270,San Miguel Huautla,2015,0.3457610011100769,
20271,San Miguel Mixtepec,2010,0.37957999110221863,
20271,San Miguel Mixtepec,2015,0.39142099022865295,
20272,San Miguel Panixtlahuaca,2010,0.392518013715744,0.14426100254058838
20272,San Miguel Panixtlahuaca,2015,0.37835800647735596,0.11794599890708923
20273,San Miguel Peras,2010,0.3979960083961487,0.07936199754476547
20273,San Miguel Peras,2015,0.39895099401474,0.1507059931755066
20274,San Miguel Piedras,2010,0.35613200068473816,
20274,San Miguel Piedras,2015,0.3893910050392151,
20275,San Miguel Quetzaltepec,2010,0.4360960125923157,0.12786999344825745
20275,San Miguel Quetzaltepec,2015,0.3833859860897064,
20276,San Miguel Santa Flor,2010,0.3758009970188141,0.23869900405406952
20276,San Miguel Santa Flor,2015,0.3612070083618164,0.14607299864292145
20277,Villa Sola de Vega,2010,0.4328959882259369,0.1259710043668747
20277,Villa Sola de Vega,2015,0.39441099762916565,0.150969997048378
20278,San Miguel Soyaltepec,2010,0.45823800563812256,0.08811300247907639
20278,San Miguel Soyaltepec,2015,0.4612089991569519,0.12243299931287766
20279,San Miguel Suchixtepec,2010,0.45836499333381653,0.09307699650526047
20279,San Miguel Suchixtepec,2015,0.38252899050712585,0.1779710054397583
20280,Villa Talea de Castro,2010,0.46189799904823303,0.11925800144672394
20280,Villa Talea de Castro,2015,0.37268200516700745,0.1618649959564209
20281,San Miguel Tecomatlán,2010,0.44603899121284485,0.14600400626659393
20281,San Miguel Tecomatlán,2015,0.3695420026779175,0.18929199874401093
20282,San Miguel Tenango,2010,0.39281201362609863,0.11803500354290009
20282,San Miguel Tenango,2015,0.3411880135536194,0.2247440069913864
20283,San Miguel Tequixtepec,2010,0.4045979976654053,0.14776399731636047
20283,San Miguel Tequixtepec,2015,0.3441050052642822,0.19359900057315826
20284,San Miguel Tilquiápam,2010,0.3919999897480011,0.16849499940872192
20284,San Miguel Tilquiápam,2015,0.39100098609924316,0.14331600069999695
20285,San Miguel Tlacamama,2010,0.4425950050354004,0.10605800151824951
20285,San Miguel Tlacamama,2015,0.38590100407600403,0.13445399701595306
20286,San Miguel Tlacotepec,2010,0.46415600180625916,0.09227699786424637
20286,San Miguel Tlacotepec,2015,0.37793800234794617,0.1534709930419922
20287,San Miguel Tulancingo,2010,0.431194007396698,0.14259299635887146
20287,San Miguel Tulancingo,2015,0.3749229907989502,0.1939380019903183
20288,San Miguel Yotao,2010,0.3376559913158417,
20288,San Miguel Yotao,2015,0.3596549928188324,
20289,San Nicolás,2010,0.38890498876571655,0.11778099834918976
20289,San Nicolás,2015,0.31666699051856995,
20290,San Nicolás Hidalgo,2010,0.457738995552063,0.08730199933052063
20290,San Nicolás Hidalgo,2015,0.38269901275634766,0.13486500084400177
20291,San Pablo Coatlán,2010,0.3956669867038727,0.13277499377727509
20291,San Pablo Coatlán,2015,0.3819560110569,0.14143100380897522
20292,San Pablo Cuatro Venados,2010,0.3793469965457916,
20292,San Pablo Cuatro Venados,2015,0.3613330125808716,0.18221299350261688
20293,San Pablo Etla,2010,0.397040992975235,0.12134400010108948
20293,San Pablo Etla,2015,0.38717299699783325,0.15700599551200867
20294,San Pablo Huitzo,2010,0.3978610038757324,0.1444379985332489
20294,San Pablo Huitzo,2015,0.39545300602912903,0.16039599478244781
20295,San Pablo Huixtepec,2010,0.3930630087852478,0.14701400697231293
20295,San Pablo Huixtepec,2015,0.425339013338089,0.1296290010213852
20296,San Pablo Macuiltianguis,2010,0.4872620105743408,0.12131600081920624
20296,San Pablo Macuiltianguis,2015,0.39192700386047363,0.14839699864387512
20297,San Pablo Tijaltepec,2010,0.41269001364707947,0.17209400236606598
20297,San Pablo Tijaltepec,2015,0.37918901443481445,
20298,San Pablo Villa de Mitla,2010,0.3847770094871521,0.12240300327539444
20298,San Pablo Villa de Mitla,2015,0.38357698917388916,0.16454599797725677
20299,San Pablo Yaganiza,2010,0.39270201325416565,0.2072809934616089
20299,San Pablo Yaganiza,2015,0.36606699228286743,0.2150450050830841
20300,San Pedro Amuzgos,2010,0.45591500401496887,0.107014000415802
20300,San Pedro Amuzgos,2015,0.45654699206352234,0.10430900007486343
20301,San Pedro Apóstol,2010,0.5065510272979736,
20301,San Pedro Apóstol,2015,0.39488500356674194,0.12345100194215775
20302,San Pedro Atoyac,2010,0.46432799100875854,0.07678499817848206
20302,San Pedro Atoyac,2015,0.3812440037727356,0.13204699754714966
20303,San Pedro Cajonos,2010,0.42698198556900024,0.17108400166034698
20303,San Pedro Cajonos,2015,0.36750999093055725,0.1961580067873001
20304,San Pedro Coxcaltepec Cántaros,2010,0.36544400453567505,
20304,San Pedro Coxcaltepec Cántaros,2015,0.3598650097846985,
20305,San Pedro Comitancillo,2010,0.41127899289131165,0.1344510018825531
20305,San Pedro Comitancillo,2015,0.39820200204849243,0.13804499804973602
20306,San Pedro el Alto,2010,0.36284101009368896,0.20956599712371826
20306,San Pedro el Alto,2015,0.3557719886302948,0.12903299927711487
20307,San Pedro Huamelula,2010,0.48486098647117615,0.11138200014829636
20307,San Pedro Huamelula,2015,0.37745898962020874,0.14542999863624573
20308,San Pedro Huilotepec,2010,0.3878450095653534,0.15892699360847473
20308,San Pedro Huilotepec,2015,0.38618001341819763,0.1577029973268509
20309,San Pedro Ixcatlán,2010,0.4510689973831177,0.09768500179052353
20309,San Pedro Ixcatlán,2015,0.45872798562049866,0.09816200286149979
20310,San Pedro Ixtlahuaca,2010,0.4305439889431,0.12669600546360016
20310,San Pedro Ixtlahuaca,2015,0.3954800069332123,0.14624600112438202
20311,San Pedro Jaltepetongo,2010,0.3743860125541687,0.12675799429416656
20311,San Pedro Jaltepetongo,2015,0.3801819980144501,
20312,San Pedro Jicayán,2010,0.44095900654792786,0.14809800684452057
20312,San Pedro Jicayán,2015,0.3959850072860718,0.1248759999871254
20313,San Pedro Jocotipac,2010,0.3603590130805969,0.15887099504470825
20313,San Pedro Jocotipac,2015,0.38496699929237366,
20314,San Pedro Juchatengo,2010,0.44266000390052795,0.15586499869823456
20314,San Pedro Juchatengo,2015,0.34168100357055664,0.17013199627399445
20315,San Pedro Mártir,2010,0.43901699781417847,
20315,San Pedro Mártir,2015,0.35823801159858704,0.17566999793052673
20316,San Pedro Mártir Quiechapa,2010,0.42692700028419495,
20316,San Pedro Mártir Quiechapa,2015,0.3307889997959137,0.2356320023536682
20317,San Pedro Mártir Yucuxaco,2010,0.4371120035648346,0.1109749972820282
20317,San Pedro Mártir Yucuxaco,2015,0.38105300068855286,0.17702700197696686
20318,San Pedro Mixtepec,2010,0.41953399777412415,0.11367999762296677
20318,San Pedro Mixtepec,2015,0.4292910099029541,0.130731001496315
20319,San Pedro Mixtepec,2010,0.35603898763656616,0.19553400576114655
20319,San Pedro Mixtepec,2015,0.3241730034351349,0.16503199934959412
20320,San Pedro Molinos,2010,0.4506010115146637,0.0847800001502037
20320,San Pedro Molinos,2015,0.42432498931884766,0.1431179940700531
20321,San Pedro Nopala,2010,0.38366198539733887,0.23066100478172302
20321,San Pedro Nopala,2015,0.35596799850463867,
20322,San Pedro Ocopetatillo,2010,0.3937459886074066,0.07527899742126465
20322,San Pedro Ocopetatillo,2015,0.3795279860496521,
20323,San Pedro Ocotepec,2010,0.362978994846344,
20323,San Pedro Ocotepec,2015,0.38197800517082214,0.08005599677562714
20324,San Pedro Pochutla,2010,0.44944098591804504,0.1034189984202385
20324,San Pedro Pochutla,2015,0.432761013507843,0.12158100306987762
20325,San Pedro Quiatoni,2010,0.47048699855804443,0.1209930032491684
20325,San Pedro Quiatoni,2015,0.37921398878097534,0.12619300186634064
20326,San Pedro Sochiápam,2010,0.4056999981403351,0.14892099797725677
20326,San Pedro Sochiápam,2015,0.3994620144367218,0.16268999874591827
20327,San Pedro Tapanatepec,2010,0.42829999327659607,0.12017799913883209
20327,San Pedro Tapanatepec,2015,0.39918598532676697,0.1437699943780899
20328,San Pedro Taviche,2010,0.34634000062942505,
20328,San Pedro Taviche,2015,0.3430289924144745,0.11751300096511841
20329,San Pedro Teozacoalco,2010,0.4078649878501892,0.06908799707889557
20329,San Pedro Teozacoalco,2015,0.3663879930973053,0.18305599689483643
20330,San Pedro Teutila,2010,0.41245099902153015,0.11846800148487091
20330,San Pedro Teutila,2015,0.35704898834228516,0.16702400147914886
20331,San Pedro Tidaá,2010,0.4411880075931549,0.15658199787139893
20331,San Pedro Tidaá,2015,0.393887996673584,0.16934600472450256
20332,San Pedro Topiltepec,2010,0.4721449911594391,0.11218299716711044
20332,San Pedro Topiltepec,2015,0.365092009305954,0.18081000447273254
20333,San Pedro Totolápam,2010,0.46698498725891113,0.1460770070552826
20333,San Pedro Totolápam,2015,0.3918280005455017,0.12955300509929657
20334,Villa de Tututepec,2010,0.4543769955635071,0.10267599672079086
20334,Villa de Tututepec,2015,0.38700899481773376,0.13213999569416046
20335,San Pedro Yaneri,2010,0.3947409987449646,0.1326020061969757
20335,San Pedro Yaneri,2015,0.3755660057067871,0.2205750048160553
20336,San Pedro Yólox,2010,0.45520299673080444,0.10005699843168259
20336,San Pedro Yólox,2015,0.34265199303627014,0.17225000262260437
20337,San Pedro y San Pablo Ayutla,2010,0.48802798986434937,0.0934550017118454
20337,San Pedro y San Pablo Ayutla,2015,0.42884600162506104,0.13877500593662262
20338,Villa de Etla,2010,0.47753599286079407,0.1102209985256195
20338,Villa de Etla,2015,0.4085710048675537,0.15685099363327026
20339,San Pedro y San Pablo Teposcolula,2010,0.545553982257843,0.08376500010490417
20339,San Pedro y San Pablo Teposcolula,2015,0.4051710069179535,0.14738699793815613
20340,San Pedro y San Pablo Tequixtepec,2010,0.43528199195861816,0.12592799961566925
20340,San Pedro y San Pablo Tequixtepec,2015,0.38718900084495544,0.13368700444698334
20341,San Pedro Yucunama,2010,0.44032400846481323,0.1683100014925003
20341,San Pedro Yucunama,2015,0.36758100986480713,0.2835119962692261
20342,San Raymundo Jalpan,2010,0.5275099873542786,0.08274400234222412
20342,San Raymundo Jalpan,2015,0.44585201144218445,0.10471799969673157
20343,San Sebastián Abasolo,2010,0.45400500297546387,0.14316600561141968
20343,San Sebastián Abasolo,2015,0.36783498525619507,0.15705199539661407
20344,San Sebastián Coatlán,2010,0.39331600069999695,0.1505260020494461
20344,San Sebastián Coatlán,2015,0.3680559992790222,0.18464699387550354
20345,San Sebastián Ixcapa,2010,0.5283030271530151,0.09107799828052521
20345,San Sebastián Ixcapa,2015,0.41006699204444885,0.1210860013961792
20346,San Sebastián Nicananduta,2010,0.44841599464416504,0.14912499487400055
20346,San Sebastián Nicananduta,2015,0.3939349949359894,0.15899400413036346
20347,San Sebastián Río Hondo,2010,0.39055800437927246,0.11144399642944336
20347,San Sebastián Río Hondo,2015,0.33193299174308777,
20348,San Sebastián Tecomaxtlahuaca,2010,0.5227879881858826,0.09378200024366379
20348,San Sebastián Tecomaxtlahuaca,2015,0.43547600507736206,0.11565499752759933
20349,San Sebastián Teitipac,2010,0.4521009922027588,0.08097200095653534
20349,San Sebastián Teitipac,2015,0.3722200095653534,0.16957099735736847
20350,San Sebastián Tutla,2010,0.3573229908943176,0.13394300639629364
20350,San Sebastián Tutla,2015,0.3880710005760193,0.1469459980726242
20351,San Simón Almolongas,2010,0.42629700899124146,0.0900460034608841
20351,San Simón Almolongas,2015,0.3607960045337677,0.17513200640678406
20352,San Simón Zahuatlán,2010,0.41200101375579834,
20352,San Simón Zahuatlán,2015,0.4414359927177429,
20353,Santa Ana,2010,0.4132699966430664,0.13923299312591553
20353,Santa Ana,2015,0.3449940085411072,0.19128599762916565
20354,Santa Ana Ateixtlahuaca,2010,0.3383229970932007,0.19496099650859833
20354,Santa Ana Ateixtlahuaca,2015,0.3659859895706177,0.1967809945344925
20355,Santa Ana Cuauhtémoc,2010,0.45551401376724243,
20355,Santa Ana Cuauhtémoc,2015,0.36587199568748474,0.17327900230884552
20356,Santa Ana del Valle,2010,0.5083079934120178,0.09950000047683716
20356,Santa Ana del Valle,2015,0.37801000475883484,0.13127100467681885
20357,Santa Ana Tavela,2010,0.40298599004745483,0.13594600558280945
20357,Santa Ana Tavela,2015,0.3609449863433838,0.17707300186157227
20358,Santa Ana Tlapacoyan,2010,0.4542129933834076,0.11001800000667572
20358,Santa Ana Tlapacoyan,2015,0.36426401138305664,0.15014199912548065
20359,Santa Ana Yareni,2010,0.4263319969177246,0.13567200303077698
20359,Santa Ana Yareni,2015,0.3463110029697418,0.23099200427532196
20360,Santa Ana Zegache,2010,0.4098550081253052,0.22275499999523163
20360,Santa Ana Zegache,2015,0.3761270046234131,0.14331300556659698
20361,Santa Catalina Quierí,2010,0.3478659987449646,
20361,Santa Catalina Quierí,2015,0.3681269884109497,
20362,Santa Catarina Cuixtla,2010,0.4434579908847809,0.13481199741363525
20362,Santa Catarina Cuixtla,2015,0.3453249931335449,0.18410900235176086
20363,Santa Catarina Ixtepeji,2010,0.4299420118331909,0.14854200184345245
20363,Santa Catarina Ixtepeji,2015,0.34304699301719666,0.20954599976539612
20364,Santa Catarina Juquila,2010,0.3986310064792633,0.12652899324893951
20364,Santa Catarina Juquila,2015,0.4371050000190735,0.11540199816226959
20365,Santa Catarina Lachatao,2010,0.4469889998435974,0.13485200703144073
20365,Santa Catarina Lachatao,2015,0.39483198523521423,0.15675100684165955
20366,Santa Catarina Loxicha,2010,0.41223999857902527,
20366,Santa Catarina Loxicha,2015,0.4011330008506775,0.13321200013160706
20367,Santa Catarina Mechoacán,2010,0.4821690022945404,0.10134600102901459
20367,Santa Catarina Mechoacán,2015,0.4029749929904938,0.14673499763011932
20368,Santa Catarina Minas,2010,0.4377230107784271,0.11071199923753738
20368,Santa Catarina Minas,2015,0.3593589961528778,0.1783449947834015
20369,Santa Catarina Quiané,2010,0.5026749968528748,0.09150300174951553
20369,Santa Catarina Quiané,2015,0.38846299052238464,0.14715799689292908
20370,Santa Catarina Tayata,2010,0.49319401383399963,0.1206749975681305
20370,Santa Catarina Tayata,2015,0.38711801171302795,0.1934559941291809
20371,Santa Catarina Ticuá,2010,0.46458700299263,0.09315600246191025
20371,Santa Catarina Ticuá,2015,0.40905699133872986,0.13609200716018677
20372,Santa Catarina Yosonotú,2010,0.3854289948940277,0.1713089942932129
20372,Santa Catarina Yosonotú,2015,0.37079599499702454,0.17876000702381134
20373,Santa Catarina Zapoquila,2010,0.3802050054073334,0.13294099271297455
20373,Santa Catarina Zapoquila,2015,0.3544209897518158,0.17615899443626404
20374,Santa Cruz Acatepec,2010,0.3697449862957001,0.18167400360107422
20374,Santa Cruz Acatepec,2015,0.3962860107421875,0.13515900075435638
20375,Santa Cruz Amilpas,2010,0.3782550096511841,0.1483280062675476
20375,Santa Cruz Amilpas,2015,0.41116300225257874,0.15675200521945953
20376,Santa Cruz de Bravo,2010,0.4821870028972626,0.09789799898862839
20376,Santa Cruz de Bravo,2015,0.39897701144218445,0.1597370058298111
20377,Santa Cruz Itundujia,2010,0.41190600395202637,
20377,Santa Cruz Itundujia,2015,0.36522600054740906,0.17162199318408966
20378,Santa Cruz Mixtepec,2010,0.46323901414871216,0.07592199742794037
20378,Santa Cruz Mixtepec,2015,0.3905920088291168,0.1448490023612976
20379,Santa Cruz Nundaco,2010,0.40555399656295776,0.09173200279474258
20379,Santa Cruz Nundaco,2015,0.35520800948143005,0.14266400039196014
20380,Santa Cruz Papalutla,2010,0.42461100220680237,0.14926399290561676
20380,Santa Cruz Papalutla,2015,0.33477699756622314,0.2056490033864975
20381,Santa Cruz Tacache de Mina,2010,0.4839319884777069,0.10671199858188629
20381,Santa Cruz Tacache de Mina,2015,0.3758400082588196,0.15584099292755127
20382,Santa Cruz Tacahua,2010,0.37576600909233093,
20382,Santa Cruz Tacahua,2015,0.3576200008392334,0.15200099349021912
20383,Santa Cruz Tayata,2010,0.41122499108314514,0.14266400039196014
20383,Santa Cruz Tayata,2015,0.390641987323761,0.17163600027561188
20384,Santa Cruz Xitla,2010,0.4082910120487213,0.10987500101327896
20384,Santa Cruz Xitla,2015,0.3873800039291382,0.11255300045013428
